LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:ac7842,unser Boot macht so'n komisches Geräusch...,our boat is making a weird noise...,,Player,FishBuyerBrokenBoat
line:9ba3c2,oh ja,oh yeah,,Original,FishBuyerBrokenBoat
line:e1455f,Boote machen alle möglichen Geräusche,boats'll make all sorts of noises,,Original,FishBuyerBrokenBoat
line:28894b,die sind ganz schön geschwätzig\nfür 'nen Batzen Metall!,they're awfully chatty for\na chunk of metal!,,Original,FishBuyerBrokenBoat
line:28a2b7,"ich schätze, du willst,\ndass ich's mir mal anschau?",i reckon you want me to\ntake a look at it?,,Original,FishBuyerBrokenBoat
line:b71cce,wenn's dir nichts ausmacht!,if you don't mind!,,Player,FishBuyerBrokenBoat
line:e63629,aber natürlich!,well o' course!,,Original,FishBuyerBrokenBoat
line:07e4c1,"mal sehen, was sich machen lässt",let's see what we can do,,Original,FishBuyerBrokenBoat
line:4b3f03,ähhhh,uhhhh,,Player,CrashedBoat2
line:c3309c,es springt nicht an!?,it's not starting!?,,Player,CrashedBoat2
line:89b64c,"warte, WAS?!",wait WHAT?!,,Original,CrashedBoat2
line:288afe,"okay, ich glaub, jetzt geht's wieder",okay i think it's working now,,Player,CrashedBoat3
line:6712de,PUH,PHEW,,Original,CrashedBoat3
line:8f7b2a,ha,ha,,Original,CrashedBoat3
line:d2a8d6,ich war schon kurz vorm Ausflippen!,i was getting ready to freak out!,,Original,CrashedBoat3
line:c1da40,...,...,,Original,KidBoatBroken
line:966e00,alles ok?,you ok?,,Player,KidBoatBroken
line:532001,ja,yeah,,Original,KidBoatBroken
line:ef0c37,ich bin noch so...,i'm still like...,,Original,KidBoatBroken
line:14db5d,wow,wow,,Original,KidBoatBroken
line:611289,die Rampe war der Hammer,that ramp was sick,,Original,KidBoatBroken
line:ef052c,"es wird wirklich nicht explodieren, oder?","it's really not gonna explode, right?",,Original,KidBoatBroken
line:64710a,definitiv nicht,definitely not,,Player,KidBoatBroken
line:709f41,okay...,okay...,,Original,KidBoatBroken
line:fef686,also,so,,Original,KidRequestChallengeFixed
line:902ab8,"jetzt, wo wir aus der\nNummer raus sind...",now that we're\nout of that pickle...,,Original,KidRequestChallengeFixed
line:10f389,hättest du vielleicht,did you maybe,,Original,KidRequestChallengeFixed
line:e55d9c,Lust,wanna,,Original,KidRequestChallengeFixed
line:72c468,...meine Challenge nochmal zu versuchen?,...try my challenge again?,,Original,KidRequestChallengeFixed
line:f46919,äh,uh,,Player,KidRequestChallengeFixed
line:edbbcd,ABER diesmal ohne Rampe!,BUT this time with no ramp!,,Original,KidRequestChallengeFixed
line:da1e55,absolut NULL Rampen!,absolutely ZERO ramps!,,Original,KidRequestChallengeFixed
line:fdd047,"einfach ganz normaler,\nguter alter Boots-Spaß ohne Rampe?!",just regular good old\nrampless boating fun?!,,Original,KidRequestChallengeFixed
line:16a42d,willst du meine Challenge nochmal versuchen?,wanna try my challenge again?,,Original,KidRequestChallengeFixed
line:1d09fe,"falls du bereit bist,\nes nochmal zu versuchen",if you're willing to\ngive it another go,,Original,KidRequestChallengeFixed
line:d12633,"ich würd's lieben, wenn du\nmeine Challenge nochmal versuchst!",i'd love it if you'd\ntry my challenge again!,,Original,KidRequestChallengeFixed
line:7c10e6,"oh, na gut!",oh alright!,Dialogue choice.,Player,KidRequestChallengeFixed
line:8e2559,vielleicht später?,maybe later?,Dialogue choice.,Player,KidRequestChallengeFixed
line:38015b,fair genug,fair enough,,Original,KidRequestChallengeFixed
line:313674,kann ich dich absetzen?,can i drop you off?,Dialogue choice.,Player,KidRequestChallengeFixed
line:7a6f5e,na gut dann,okay then,,Original,DropOffKid
line:9a4faa,"mach's gut, Claire!","take it easy, claire!",,Original,DropOffKid
line:a24209,oh,oh,,Original,DropOffKid
line:e1ed39,klar,sure,,Original,DropOffKid
line:890fa3,sorry,sorry,,Player,DropOffKid
line:53e7de,ich hab noch\nein paar Sachen zu erledigen,i've got some\nstuff i need to do,,Player,DropOffKid
line:9683a6,das ist ok,that's ok,,Original,DropOffKid
line:7b41d2,das hat Spaß gemacht!,this was fun!,,Original,DropOffKid
line:e0cabf,also ich hab über\nletztes Mal nachgedacht,so i was thinking\nabout last time,,Original,BeforeBoatRaceStartFixed
line:29b389,"und ich dachte, ich füg noch\neine Extra-Regel hinzu...",and i thought i'd\nadd an extra rule...,,Original,BeforeBoatRaceStartFixed
line:91b87e,"...eine Regel, die sicheres\nBootfahren fördert!",...a rule that promotes\nsafe boating practices!,,Original,BeforeBoatRaceStartFixed
line:39a70d,ok,ok,,Player,BeforeBoatRaceStartFixed
line:4cdb7c,immer wenn du 'nen Stein triffst oder so,whenever you hit a rock or something,,Original,BeforeBoatRaceStartFixed
line:6e59ad,geb ich dir 10 Sekunden\nStrafe auf deine Zeit,i'll penalize you by adding\n10 seconds to your score,,Original,BeforeBoatRaceStartFixed
line:8763d9,wie klingt das?,how does that sound?,,Original,BeforeBoatRaceStartFixed
line:bd7315,klar!,sure!,,Player,BeforeBoatRaceStartFixed
line:3732b7,das schaff ich!,i can handle that!,,Player,BeforeBoatRaceStartFixed
line:70a61e,deine bisherige Bestzeit war {{BoatRaceBestTimeText}} Sekunden,your previous best time was {{BoatRaceBestTimeText}} seconds,,Player,BeforeBoatRaceStartFixed
line:2992c5,"glaubst du, du schlägst das?",think you can beat that?,,Player,BeforeBoatRaceStartFixed
line:9877ff,ich versuch's mal!,i'll give it a shot!,,Player,BeforeBoatRaceStartFixed
line:a62945,wie gewinn ich nochmal?,how do i win again?,,Player,BeforeBoatRaceStartFixed
line:00d88c,beend's in unter 2 Minuten!,finish in under 2 minutes!,,Original,BeforeBoatRaceStartFixed
line:952058,"und versuch, nichts zu rammen!",and try to avoid hitting things!,,Original,BeforeBoatRaceStartFixed
line:56d5e9,genau,right,,Player,BeforeBoatRaceStartFixed
line:d574cf,uuund das ist die ZEIT!,aaand that's TIME!,,Original,BoatRaceWon
line:af97f6,du bist in nur {{BoatRaceTimeText}} Sekunden ins Ziel!,you finished in just {{BoatRaceTimeText}} seconds!,,Original,BoatRaceWon
line:2abab6,und das ist NACH deinen {{BoatRacePenalties}} Strafen,and that's AFTER your {{BoatRacePenalties}} penalties,,Original,BoatRaceWon
line:506eb1,und das ist NACH deiner Strafe!,and that's AFTER your penalty!,,Original,BoatRaceWon
line:72712c,rate mal?,so guess what?,,Original,BoatRaceWon
line:0182a2,du hast GEWONNEN!,you WON!,,Original,BoatRaceWon
line:45c95a,jaaa!,yesss!,,Player,BoatRaceWon
line:0848a7,High Five?,high five?,,Player,BoatRaceWon
line:21e98c,eh,eh,,Original,BoatRaceWon
line:b70adb,"zu faul, um mich zu bewegen",too lazy to move,,Original,BoatRaceWon
line:9a6bfe,aber ich hab ein Geschenk für dich!,but i do have a gift for you!,,Original,BoatRaceWon
line:c6c2df,"das hilft dir, abzuheben,\nauch ohne Rampen!","that'll help you get air,\neven without ramps!",,Original,BoatRaceWon
line:4cc323,du hast deine letzte Zeit von\n{{BoatRaceBestTimeText}} Sekunden ABSOLUT ZERSTÖRT!,you ABSOLUTELY DESTROYED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Original,BoatRaceWon
line:8283d1,"ich glaub, das verdient ein ""VERDAMMT JA!""","i think that deserves a ""HECK YEAH!""",,Original,BoatRaceWon
line:e78f9d,verdammt ja!!,heck yeah!!,,Player,BoatRaceWon
line:ab0ea7,du hast deine letzte Zeit von\n{{BoatRaceBestTimeText}} Sekunden KOMPLETT VERNICHTET!,you COMPLETELY ANNIHILATED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Player,BoatRaceWon
line:f9a711,"ich glaub, das verdient ein ""COOL, ALTER!""","i think that deserves a ""COOL BEANS!""",,Player,BoatRaceWon
line:95b1b6,"cool, alter!!",cool beans!!,,Player,BoatRaceWon
line:0492dd,du hast deine letzte Zeit von\n{{BoatRaceBestTimeText}} Sekunden VÖLLIG PULVERISIERT!,you UTTERLY OBLITERATED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Player,BoatRaceWon
line:4910de,"ich glaub, das verdient ein ""WA WA BOOP BOOP!""","i think that deserves a ""WA WA BOOP BOOP!""",,Player,BoatRaceWon
line:62b09b,äh,uh,,Player,BoatRaceWon
line:b414bf,wa wa boop boop?,wa wa boop boop?,,Player,BoatRaceWon
line:8d42d8,uups,oops,,Original,BoatRaceWon
line:8f7699,das ist so ein Insider-Meme,that one's an old friend meme,,Original,BoatRaceWon
line:8f4053,Insider-Meme...,old friend meme...,,Player,BoatRaceWon
line:5f96e8,du meinst sowas wie,you mean like,,Player,BoatRaceWon
line:99f37c,ein Insider-Witz?,inside joke?,,Player,BoatRaceWon
line:0b6ac8,"ja, läuft aufs Gleiche raus",yeah same diff,,Original,BoatRaceWon
line:649294,uuund das ist die ZEIT!,aaand that's TIME!,,Original,BoatRaceLost
line:98be75,du bist in {{BoatRaceTimeText}} Sekunden ins Ziel!,you finished in {{BoatRaceTimeText}} seconds!,,Original,BoatRaceLost
line:91d815,wenn man deine {{BoatRacePenalties}}\nStrafen mitzählt,"if you include your {{BoatRacePenalties}}\npenalties, that is",,Original,BoatRaceLost
line:7996d1,wenn man deine\nStrafe mitzählt,"if you include your\npenalty, that is",,Original,BoatRaceLost
line:052f51,"mist, nicht schnell genug!","drat, not fast enough!",,Player,BoatRaceLost
line:4b6c1f,war trotzdem lustig!,it was still fun tho!,,Original,BoatRaceLost
line:0c786a,"sag Bescheid, wenn du's\nnochmal versuchen willst",lemme know if you wanna\ngive it another shot,,Original,BoatRaceLost
line:d977ac,gute Zeit!,nice score!,,Original,BoatRaceLost
line:292d27,nicht so gut wie deine bisherige Zeit von {{BoatRaceBestTimeText}} Sekunden,not as good as your previous score of {{BoatRaceBestTimeText}} seconds,,Original,BoatRaceLost
line:4614f5,aber immer noch gut!,but still good!,,Original,BoatRaceLost
line:08d0a6,ähm,um,,Original,BoatKidThanks
line:df481d,ich wollte nur sagen,i just wanted to say,,Original,BoatKidThanks
line:e3ea2f,"danke, dass du wegen\nder Rampen-Sache so cool warst",thanks for being cool\nabout the ramp thing,,Original,BoatKidThanks
line:896fd6,und,and,,Original,BoatKidThanks
line:17bd81,dass du Papa nichts erzählst...,not telling dad...,,Original,BoatKidThanks
line:95d0a0,alles gut!,it's all good!,,Player,BoatKidThanks
line:d3edae,es ist ziemlich gut,it's pretty good,,Original,WhatchaReading
line:c0a0fa,ich bin ein schneller Leser,i'm a fast reader,,Original,WhatchaReading
line:70aff2,also müsste ich bald fertig sein,so i should be finished soon,,Original,WhatchaReading
line:b4aee5,was liest du da?,so whatcha reading?,,Player,DadDeerNoQuestions
line:891680,"oh, das hier?",oh this?,,Original,DadDeerNoQuestions
line:7e841d,nur irgendein Roman,just some fiction,,Original,DadDeerNoQuestions
line:9ed0ed,cool,cool,,Player,DadDeerNoQuestions
line:10778e,worum geht's denn?,so what's it about?,,Player,DadDeerNoQuestions
line:fc45af,worum geht was?,what's what about?,,Original,DadDeerNoQuestions
line:4c0f79,dein Buch!,your book!,,Player,DadDeerNoQuestions
line:f4254e,"oh, äh","oh, uh",,Original,DadDeerNoQuestions
line:21600f,es ist ein Fantasy-Roman,it's a fantasy novel,,Original,DadDeerNoQuestions
line:22551d,"also, du weißt schon","so, you know",,Original,DadDeerNoQuestions
line:9b441c,es geht um Magie und so,it's about magic and stuff,,Original,DadDeerNoQuestions
line:c12e5d,nice,nice,,Player,DadDeerNoQuestions
line:12da43,vertreib mir nur die Zeit,just killing time,,Original,DeerWhatsUpToBook
line:678f25,auch nicht viel,not much either,,Original,DeerWhatsUpToBook
line:3a5e91,eigentlich nichts,nothing really,,Original,DeerWhatsUpToBook
line:a3b613,man sieht sich!,see ya!,,Player,DeerDadSeeYa
line:892b16,soo,soo,,Player,WhatchaReadingActualText
line:2532c6,wie heißt das Buch?,what's the name of the book?,,Player,WhatchaReadingActualText
line:20d52d,also...,well...,,Original,WhatchaReadingActualText
line:c1938d,es ist eigentlich der erste\nBand einer Reihe,it's actually the first\nbook in a series,,Original,WhatchaReadingActualText
line:015704,"ich bezweifle, dass du's kennst",i doubt you'll have heard of it,,Original,WhatchaReadingActualText
line:760b66,es ist noch ziemlich nischig,it's still pretty niche,,Original,WhatchaReadingActualText
line:0e17f1,aber um's kurz zusammenzufassen...,but to sum it up quickly...,,Original,WhatchaReadingActualText
line:81e180,"es geht um eine uralte Fantasy-Welt, in der Zauberer\num Ruhm kämpfen, indem sie Steine und Felsen in mächtige\nGolems verwandeln, die sich in gewaltigen Arenen voller\ntückischer Fallen und furchterregender Monster bekämpfen",it's about an ancient fantasy world where sorcerers\nbattle for glory by enchanting stones and rocks into\npowerful golems that fight each other in epic arenas\nfilled with perilous traps and fearsome monsters,,Original,WhatchaReadingActualText
line:b3921b,"und obwohl die Kampfszenen zuerst wie der\nFokus wirken, sind es eigentlich die Charaktere,\ndie die Geschichte tragen, und alle Kämpfe sind\ngewissermaßen metaphorisch an die inneren Konflikte\njedes Zauberers geknüpft, während sie ums Überleben\nkämpfen in einer gnadenlosen, gleichgültigen Welt",and although the fight sequences seem like\nthe focus at first it's really the characters\nthat drive the story and all the battles are\nsort of metaphorically tied to each wizard's\ninternal conflicts as they struggle to survive\nin a ruthless and uncaring world,,Original,WhatchaReadingActualText
line:8ce110,es ist echt gut,it's pretty good,,Original,WhatchaReadingActualText
line:254ac0,huh,huh,,Player,WhatchaReadingActualText
line:6526af,aber wie heißt's denn?,but what's it called?,,Player,WhatchaReadingActualText
line:d940c4,"oh, äh","oh, uh",,Original,WhatchaReadingActualText
line:9c573e,The Bolder Boulders Book 1:\nThe Bedrock Battalion,The Bolder Boulders Book 1:\nThe Bedrock Battalion,,Original,WhatchaReadingActualText
line:f77238,cool!,cool!,,Player,WhatchaReadingActualText
line:bb88eb,ja...,yeah...,,Original,WhatchaReadingActualText
line:ce9f58,ist es,it is,,Original,WhatchaReadingActualText
line:eee6f6,ich bin jetzt beim nächsten Buch!,i'm onto the next book now!,,Original,WhatchaReadingActualText
line:e54497,The Bolder Boulders Book 2:\nBetween A Rock and a Hard Case,The Bolder Boulders Book 2:\nBetween A Rock and a Hard Case,,Original,WhatchaReadingActualText
line:825447,es ist etwas düsterer\nals das erste Buch,it's a little darker\nthan the first book,,Original,WhatchaReadingActualText
line:e60e76,Leute verschwinden\nund keiner weiß warum,people are vanishing\nand no one knows why,,Original,WhatchaReadingActualText
line:f9ed87,außerdem ist diesmal\njeder ziemlich launisch,also everyone is very moody\nthis time around,,Original,WhatchaReadingActualText
line:816086,na,well,,Player,WhatchaReadingActualText
line:7d5122,"ich hoffe, sie lösen das Rätsel!",i hope they solve the mystery!,,Player,WhatchaReadingActualText
line:b91fd7,ich lese jetzt das nächste,i'm reading the next one now,,Original,WhatchaReadingActualText
line:5746d1,The Bolder Boulders Book 3:\nAll Ore Nothing,The Bolder Boulders Book 3:\nAll Ore Nothing,,Original,WhatchaReadingActualText
line:eb185b,die zwei größten Zauberer...,the two greatest wizards...,,Original,WhatchaReadingActualText
line:b7228e,EHEMALS FREUNDE,PREVIOUSLY FRIENDS,,Original,WhatchaReadingActualText
line:8de90a,...stehen sich jetzt als Gegner gegenüber!,...are now pitted against one another!,,Original,WhatchaReadingActualText
line:84e697,und der Einsatz ist hoch,and the stakes are high,,Original,WhatchaReadingActualText
line:f5f662,denn der Verlierer muss\nfür immer auf Magie verzichten!,because the loser will be forced\nto give up magic forever!,,Original,WhatchaReadingActualText
line:77b8f7,uh oh!!,uh oh!!,,Player,WhatchaReadingActualText
line:a98b9d,da sagst du was!,you can say that again!,,Original,WhatchaReadingActualText
line:e5b9c3,mir geht's gut,i'm good,,Player,WhatchaReadingActualText
line:8e926a,bin zum nächsten Buch übergegangen,moved onto the next book,,Original,WhatchaReadingActualText
line:709dda,The Bolder Boulders Book 4:\nHearts of Stone,The Bolder Boulders Book 4:\nHearts of Stone,,Original,WhatchaReadingActualText
line:b31881,das hier ist ein gutes,this is a good one,,Original,WhatchaReadingActualText
line:ff0d6c,um den Klappentext zu zitieren:,to quote the back of the book:,,Original,WhatchaReadingActualText
line:6f58ee,"""eine aufblühende Romanze zwischen Golems\nhat auf dem Schlachtfeld für Aufruhr gesorgt!""","""a blossoming romance between golems\nhas caused an uproar on the battlefield!""",,Original,WhatchaReadingActualText
line:3ea37e,"""können Mega-Faust und Steinzermalmer\nwahre Liebe inmitten des Krieges finden?""","""can Mega Fist and Stone Crusher find\ntrue love in the midst of war?""",,Original,WhatchaReadingActualText
line:7afe8f,ich drück ihnen die Daumen!,i'm rooting for them!,,Player,WhatchaReadingActualText
line:fca29d,schon fertig damit?,you finished it yet?,,Player,WhatchaReadingActualText
line:eb3ed2,jup,yup,,Original,WhatchaReadingActualText
line:83967e,ich lese jetzt The Bolder Boulders\nBook 5: Tectonic Fates,i'm now reading The Bolder Boulders\nBook 5: Tectonic Fates,,Original,WhatchaReadingActualText
line:d6faef,"""als ein mysteriöser Feind die\nExistenz des Planeten bedroht,""","""when a mysterious enemy threatens\nthe very existence of the planet,""",,Original,WhatchaReadingActualText
line:e6e8ca,"""müssen Zauberer und Golems gleichermaßen kämpfen,\num die zu beschützen, die sie lieben!""","""wizards and golems alike must fight\nto protect the ones they love!""",,Original,WhatchaReadingActualText
line:1ae489,das ist heftig,that's intense,,Player,WhatchaReadingActualText
line:8508d0,und ob,you bet,,Original,WhatchaReadingActualText
line:2ae2e5,bist du schon fertig?,are you done yet?,,Player,WhatchaReadingActualText
line:dfbb31,ich bin jetzt beim letzten Buch,i'm on the final book now,,Original,WhatchaReadingActualText
line:f28f05,es heißt einfach nur,it's simply called,,Original,WhatchaReadingActualText
line:23f34d,The Bolder Boulders: Infinity,The Bolder Boulders: Infinity,,Original,WhatchaReadingActualText
line:824a8e,"""Jahrhunderte nach den Ereignissen von Tectonic Fates\nwandert Ronaldo, der Sohn von Mega-Faust und Steinzermalmer,\ndurch eine öde Erde, auf der Suche nach\nirgendeinem Lebenszeichen""","""Centuries after the events of Tectonic Fates,\nMega Fist and Stone Crusher's son Ronaldo\nwanders a barren earth, searching for any\nsigns of life""",,Original,WhatchaReadingActualText
